1013	13.767	7.874	5.041
1013	13.787	7.966	5.056
1013	13.884	7.938	5.056
1014	13.908	7.981	5.061
1014	13.835	8.008	5.042
1014	13.9	7.981	5.06
1014	13.954	7.974	5.064
1014	13.791	7.968	5.038
1015	13.913	7.979	5.082
1015	13.812	8.004	5.071
1015	13.923	7.981	5.084
1015	13.912	7.984	5.103
1015	13.952	7.984	5.081
1016	10.273	7.637	5.099
1016	10.29	7.642	5.087
1016	10.228	7.639	5.087
1016	10.292	7.654	5.08
1016	10.286	7.647	5.077
1017	14.011	7.955	5.103
1017	14.064	7.959	5.11
1017	14.034	7.99	5.104
1017	13.996	7.947	5.099
1017	14.08	7.978	5.105
1018	13.989	8.073	5.116
1018	14.075	8.058	5.115
1018	14.12	8.069	5.126
1018	14.061	8.094	5.109
1018	13.974	8.05	5.105
1019	14.247	8.081	5.126
1019	14.163	8.096	5.138
1019	14.322	8.06	5.141
1019	14.335	8.077	5.134
1019	14.22	8.127	5.146
1020	11.702	8.059	5.133
1020	11.557	8.031	5.148
1020	11.608	8.054	5.142
1020	11.446	8.042	5.137
1020	11.621	8.067	5.141
1021	14.278	8.11	5.179
1021	14.311	8.114	5.167
1021	14.369	8.069	5.169
1021	14.262	8.071	5.144
1021	14.368	8.1	5.163
1022	14.258	8.134	5.169
1022	14.239	8.092	5.186
1022	14.172	8.104	5.17
1022	14.29	8.163	5.17
1022	14.179	8.109	5.163
1023	14.385	7.644	5.213
1023	14.418	7.668	5.196
1023	14.514	7.687	5.193
1023	14.368	7.67	5.196
1023	14.394	7.679	5.204
1024	18.222	9.712	5.224
1024	18.258	9.72	5.209
1024	14.923	9.632	5.204
1024	18.219	9.707	5.227
1024	15.014	9.642	5.211
1025	14.593	7.723	5.23
1025	14.727	7.748	5.24
1025	14.685	7.736	5.242
1025	14.53	7.694	5.244
1025	14.636	7.715	5.231
1026	14.498	8.114	5.242
1026	14.496	8.13	5.244
1026	14.463	8.175	5.249
1026	14.4	8.123	5.211
1026	14.486	8.136	5.238
1027	14.632	8.279	5.274
1027	14.652	8.253	5.276
1027	14.672	8.275	5.274
1027	14.572	8.276	5.265
1027	14.66	8.261	5.267
1028	11.793	8.229	5.27
1028	11.777	8.229	5.271
1028	11.728	8.266	5.268
1028	11.793	8.245	5.275
1028	11.783	8.229	5.269
1029	14.755	8.311	5.3
1029	14.699	8.323	5.305
1029	14.843	8.301	5.298
1029	14.651	8.289	5.29
1029	14.696	8.35	5.291
1030	14.847	8.37	5.327
1030	14.805	8.351	5.281
1030	14.704	8.334	5.3
1030	14.957	8.37	5.294
1030	14.791	8.324	5.302
1031	14.777	8.382	5.329
1031	14.973	8.424	5.33
1031	14.745	8.399	5.332
1031	14.923	8.382	5.33
1031	14.906	8.375	5.318
1032	10.752	7.996	5.326
1032	10.758	8.009	5.342
1032	10.794	8.012	5.343
1032	10.786	7.998	5.346
1032	10.839	8.004	5.351
1033	14.853	8.349	5.341
1033	15.11	8.377	5.362
1033	14.874	8.41	5.349
1033	14.943	8.399	5.347
1033	15.086	8.376	5.364
1034	14.891	8.45	5.372
1034	14.816	8.466	5.363
1034	14.953	8.469	5.357
1034	15.028	8.491	5.362
1034	14.89	8.462	5.363
1035	15.035	8.476	5.381
1035	15.182	8.509	5.382
1035	15.105	8.484	5.387
1035	15.175	8.46	5.386
1035	15.035	8.485	5.39
1036	12.21	8.436	5.394
1036	12.19	8.447	5.398
1036	12.2	8.451	5.394
1036	12.217	8.47	5.405
1036	12.373	8.442	5.387
1037	15.096	8.531	5.42
1037	15.123	8.528	5.396
1037	15.085	8.575	5.431
1037	15.04	8.526	5.415
1037	15.207	8.512	5.41
1038	15.197	8.562	5.411
1038	15.097	8.537	5.421
1038	15.267	8.579	5.429
1038	15.126	8.575	5.43
1038	15.2	8.546	5.429
1039	15.271	8.589	5.452
1039	15.442	8.585	5.458
1039	15.278	8.565	5.445
1039	15.358	8.552	5.446
1039	15.433	8.586	5.446
1040	10.917	8.222	5.461
1040	10.876	8.238	5.441
1040	10.857	8.219	5.461
1040	10.83	8.275	5.458
1040	10.907	8.217	5.461
1041	15.332	8.592	5.466
1041	15.364	8.589	5.476
1041	15.315	8.593	5.478
1041	15.332	8.628	5.476
1041	15.44	8.554	5.481
1042	15.396	8.714	5.499
1042	15.387	8.681	5.481
1042	15.442	8.684	5.468
1042	15.456	8.667	5.462
1042	15.444	8.674	5.488
1043	15.57	8.737	5.503
1043	15.379	8.709	5.522
1043	15.446	8.699	5.509
1043	15.469	8.691	5.503
1043	15.382	8.684	5.507
1044	12.444	8.645	5.509
1044	12.487	8.643	5.52
1044	12.439	8.681	5.52
1044	12.455	8.685	5.528
1044	12.481	8.668	5.514
1045	15.455	8.767	5.536
1045	15.694	8.737	5.529
1045	15.677	8.736	5.527
1045	15.624	8.738	5.551
1045	15.679	8.78	5.547
1046	15.683	8.821	5.553
1046	15.749	8.791	5.545
1046	15.719	8.781	5.558
1046	15.785	8.795	5.562
1046	15.688	8.767	5.547
1047	15.762	8.779	5.563
1047	15.869	8.81	5.579
1047	15.791	8.767	5.561
1047	15.671	8.772	5.575
1047	15.586	8.784	5.575
1048	11.393	8.386	5.57
1048	11.341	8.412	5.567
1048	11.322	8.421	5.585
1048	11.368	8.416	5.605
1048	11.292	8.406	5.586
1049	15.838	8.781	5.611
1049	15.814	8.784	5.606
1049	15.869	8.766	5.616
1049	15.794	8.779	5.612
1049	15.898	8.78	5.617
1050	15.831	8.873	5.611
1050	15.689	8.879	5.594
1050	15.857	8.884	5.612
1050	15.96	8.904	5.608
1050	15.808	8.897	5.598
1051	16.026	8.902	5.642
1051	15.879	8.931	5.627
1051	15.911	8.914	5.638
1051	16.069	8.902	5.643
1051	15.965	8.894	5.627
1052	13.529	8.881	5.654
1052	13.564	8.938	5.603
1052	12.97	8.9	5.644
1052	13.528	8.875	5.651
1052	13.038	8.884	5.635
1053	16.144	8.93	5.662
1053	16.158	8.941	5.661
1053	16.201	8.937	5.668
1053	16.005	8.958	5.676
1053	16.088	8.935	5.679
1054	16.026	9.007	5.684
1054	16.207	8.992	5.666
1054	16.164	9.006	5.679
1054	16.181	8.948	5.675
1054	16.118	8.985	5.681
1055	16.274	9.013	5.704
1055	16.226	9.006	5.704
1055	16.239	8.999	5.71
1055	16.256	9.026	5.699
1055	16.31	9.004	5.698
1056	12.351	8.664	5.678
1056	12.255	8.687	5.72
1056	12.298	8.697	5.728
1056	12.405	8.682	5.7
1056	12.374	8.7	5.713
1057	15.952	9.014	5.733
1057	16.029	8.993	5.728
1057	16.043	9.009	5.706
1057	15.906	8.996	5.736
1057	16.065	8.976	5.732
1058	16.433	9.098	5.741
1058	16.414	9.068	5.749
1058	16.405	9.085	5.735
1058	16.438	9.101	5.746
1058	16.234	9.082	5.745
1059	16.652	9.126	5.768
1059	16.498	9.1	5.766
1059	16.532	9.11	5.775
1059	16.487	9.082	5.778
1059	16.407	9.121	5.773
1060	13.117	9.095	5.772
1060	13.083	9.123	5.778
1060	13.114	9.07	5.789
1060	13.182	9.076	5.773
1060	13.137	9.075	5.775
1061	16.453	9.134	5.807
1061	16.469	9.166	5.792
1061	16.517	9.162	5.805
1061	16.384	9.182	5.796
1061	16.672	9.154	5.803
1062	16.504	9.214	5.807
1062	16.698	9.213	5.816
1062	16.751	9.246	5.802
1062	16.676	9.207	5.801
1062	16.653	9.225	5.799
1063	16.562	9.209	5.828
1063	16.556	9.246	5.841
1063	16.587	9.218	5.839
1063	16.662	9.235	5.828
1063	16.632	9.233	5.845
1064	11.99	8.786	5.811
1064	12.009	8.778	5.841
1064	11.988	8.82	5.84
1064	11.978	8.788	5.841
1064	11.878	8.81	5.839
1065	16.949	9.214	5.878
1065	16.902	9.186	5.873
1065	16.773	9.191	5.842
1065	16.806	9.212	5.874
1065	16.837	9.206	5.853
1066	16.828	9.312	5.876
1066	16.692	9.313	5.87
1066	16.899	9.307	5.861
1066	16.641	9.307	5.873
1066	16.679	9.293	5.882
1067	16.914	9.369	5.879
1067	16.978	9.35	5.895
1067	16.919	9.313	5.902
1067	17.006	9.347	5.875
1067	16.876	9.314	5.901
1068	13.46	9.302	5.899
1068	13.45	9.294	5.898
1068	13.438	9.292	5.915
1068	13.483	9.291	5.881
1068	13.48	9.291	5.911
1069	16.911	9.351	5.932
1069	16.966	9.382	5.935
1069	17.042	9.395	5.938
1069	17.107	9.385	5.931
1069	17.116	9.39	5.926
1070	17.084	9.418	5.945
1070	17.148	9.431	5.941
1070	17.077	9.397	5.931
1070	17.047	9.404	5.951
1070	16.951	9.39	5.94
1071	17.084	9.418	5.925
1071	17.014	9.416	5.96
1071	16.937	9.443	5.956
1071	17.014	9.437	5.975
1071	17.02	9.461	5.979
1072	11.99	8.989	5.987
1072	11.985	9.069	5.991
1072	12	9.039	5.977
1072	12.006	8.993	5.952
1072	12.026	9.024	5.965
1073	17.241	9.428	6.004
1073	17.237	9.434	6
1073	17.279	9.437	6
1073	17.136	9.424	6.002
1073	17.25	9.429	6.005
1074	17.145	9.52	5.999
1074	17.184	9.489	5.991
1074	17.255	9.517	6.007
1074	17.119	9.517	6.013
1074	17.218	9.588	6.002
1075	17.131	9.549	6.059
1075	17.226	9.543	6.048
1075	17.262	9.539	6.028
1075	17.221	9.535	6.049
1075	17.269	9.547	6.022
1076	13.791	9.49	6.038
1076	13.751	9.487	6.05
1076	13.815	9.501	6.044
1076	13.761	9.49	6.04
1076	13.833	9.491	6.056
1077	17.384	9.586	6.073
1077	17.521	9.613	6.06
1077	17.393	9.611	6.074
1077	17.467	9.589	6.074
1077	17.4	9.566	6.044
1078	17.604	9.605	6.075
1078	17.422	9.627	6.062
1078	17.565	9.634	6.079
1078	17.62	9.646	6.082
1078	17.584	9.632	6.08
1079	17.365	9.621	6.099
1079	17.245	9.663	6.101
1079	17.342	9.637	6.09
1079	17.291	9.639	6.102
1079	17.304	9.644	6.096
1080	12.588	9.171	6.105
1080	12.586	9.192	6.091
1080	12.596	9.195	6.102
1080	12.534	9.204	6.126
1080	12.484	9.207	6.104
1081	17.719	9.655	6.129
1081	17.788	9.63	6.136
1081	17.721	9.637	6.134
1081	17.69	9.619	6.125
1081	17.633	9.665	6.134
1082	17.62	9.739	6.138
1082	17.625	9.723	6.129
1082	17.676	9.753	6.151
1082	17.639	9.745	6.141
1082	17.651	9.809	6.145
1083	17.8	9.783	6.176
1083	17.949	9.762	6.179
1083	17.846	9.815	6.171
1083	17.873	9.789	6.149
1083	17.833	9.775	6.172
1084	14.642	9.723	6.166
1084	14.599	9.73	6.172
1084	14.684	9.71	6.139
1084	14.108	9.7	6.15
1084	14.23	9.771	6.185
1085	17.884	9.829	6.205
1085	17.835	9.824	6.17
1085	18.006	9.795	6.201
1085	17.84	9.807	6.191
1085	17.779	9.796	6.202
1086	17.961	9.835	6.211
1086	17.975	9.868	6.21
1086	17.993	9.834	6.215
1086	18.004	9.847	6.217
1086	17.867	9.86	6.206
1087	17.859	9.891	6.244
1087	18.079	9.871	6.242
1087	17.939	9.869	6.252
1087	18.059	9.865	6.247
1087	17.99	9.835	6.244
1088	13.546	9.594	6.258
1088	13.548	9.61	6.259
1088	13.471	9.603	6.225
1088	13.48	9.612	6.253
1088	13.486	9.613	6.26
1089	18.227	9.86	6.271
1089	18.075	9.86	6.266
1089	18.204	9.854	6.282
1089	18.03	9.856	6.264
1089	18.211	9.857	6.24
1090	18.117	9.958	6.279
1090	18.215	10.029	6.29
1090	18.187	9.978	6.287
1090	18.141	9.971	6.274
1090	18.07	9.964	6.278
1091	18.305	9.995	6.306
1091	18.197	9.992	6.315
1091	18.265	9.983	6.318
1091	18.237	9.993	6.313
1091	18.189	9.988	6.316
1092	14.359	9.969	6.33
1092	14.344	9.964	6.311
1092	14.317	9.986	6.313
1092	14.409	9.94	6.31
1092	14.382	9.936	6.313
1093	18.448	10.044	6.35
1093	18.419	10.071	6.328
1093	18.392	10.047	6.34
1093	18.369	10.06	6.323
1093	18.384	10.034	6.343
1094	18.387	10.079	6.355
1094	18.401	10.095	6.345
1094	18.426	10.078	6.339
1094	18.364	10.106	6.357
1094	18.46	10.064	6.349
1095	18.543	10.099	6.374
1095	18.624	10.148	6.38
1095	18.646	10.12	6.39
1095	18.627	10.092	6.384
1095	18.504	10.104	6.374
1096	13.093	9.629	6.4
1096	13.094	9.634	6.4
1096	13.145	9.654	6.395
1096	13.162	9.614	6.386
1096	13.08	9.603	6.398
1097	18.641	10.075	6.399
1097	18.612	10.083	6.415
1097	18.663	10.162	6.42
1097	18.536	10.068	6.406
1097	18.757	10.05	6.381
1098	18.711	10.223	6.431
1098	18.681	10.196	6.427
1098	18.641	10.202	6.422
1098	18.698	10.199	6.423
1098	18.669	10.201	6.409
1099	18.896	10.212	6.446
1099	18.923	10.228	6.457
1099	18.754	10.217	6.444
1099	18.698	10.229	6.464
1099	18.867	10.204	6.444
1100	14.869	10.227	6.465
1100	14.84	10.162	6.457
1100	14.831	10.229	6.45
1100	14.798	10.221	6.45
1100	14.806	10.173	6.46
1110	19.316	10.549	6.636
1110	19.452	10.521	6.622
1110	19.35	10.565	6.646
1110	19.405	10.519	6.61
1110	19.472	10.543	6.63
1120	14.975	10.379	6.834
1120	15.052	10.392	6.814
1120	14.996	10.381	6.815
1120	15.056	10.434	6.827
1120	15.039	10.391	6.83
1130	20.494	11.118	7.015
1130	20.494	11.135	7.012
1130	20.486	11.107	7.003
1130	20.464	11.105	6.998
1130	20.54	11.13	7.018
1140	16.585	11.384	7.206
1140	16.605	11.329	7.197
1140	16.602	11.333	7.2
1140	16.526	11.326	7.134
1140	16.642	11.334	7.179
1150	21.765	11.729	7.379
1150	21.875	11.753	7.383
1150	21.824	11.725	7.386
1150	21.825	11.753	7.385
1150	21.848	11.729	7.377
1160	15.599	11.444	7.592
1160	15.665	11.445	7.564
1160	15.504	11.442	7.577
1160	15.628	11.506	7.572
1160	15.515	11.442	7.581
1170	23.006	12.334	7.778
1170	23.035	12.36	7.785
1170	22.989	12.376	7.76
1170	23.149	12.369	7.779
1170	23.024	12.336	7.78
1180	18.802	12.61	7.941
1180	18.751	12.585	7.94
1180	18.705	12.615	7.99
1180	18.856	12.56	7.967
1180	18.78	12.569	7.982
1190	24.433	13.043	8.199
1190	24.384	13.022	8.181
1190	24.344	13.06	8.197
1190	24.518	13.019	8.19
1190	24.479	12.97	8.184
1200	17.25	12.744	8.395
1200	17.103	12.678	8.4
1200	17.097	12.738	8.394
1200	17.308	12.706	8.401
1200	17.366	12.706	8.434
1210	25.81	13.693	8.595
1210	25.693	13.703	8.588
1210	25.693	13.708	8.614
1210	25.726	13.662	8.607
1210	25.754	13.688	8.589
1220	20.355	13.917	8.792
1220	20.452	13.951	8.838
1220	20.454	13.943	8.813
1220	20.32	13.922	8.807
1220	20.366	13.962	8.811
1230	27.106	14.363	9.056
1230	27.189	14.423	9.048
1230	27.16	14.376	9.064
1230	27.061	14.443	9.04
1230	27.137	14.402	9.063
1240	19.291	13.982	9.271
1240	19.19	13.994	9.281
1240	19.189	13.987	9.287
1240	19.325	14.069	9.27
1240	19.296	13.998	9.27
1250	28.584	15.105	9.497
1250	28.41	15.094	9.479
1250	28.497	15.076	9.499
1250	28.558	15.072	9.491
1250	28.419	15.103	9.513
1260	22.808	15.389	9.723
1260	23.426	15.357	9.707
1260	22.719	15.352	9.737
1260	22.754	15.357	9.686
1260	23.459	15.348	9.715
1270	30.049	15.834	9.956
1270	30.049	15.89	9.966
1270	30.059	15.851	9.947
1270	30.072	15.824	9.956
1270	29.825	15.837	9.948
1280	23.333	16.167	10.167
1280	23.194	16.13	10.154
1280	23.27	16.034	10.199
1280	23.412	16.231	10.187
1280	23.188	16.101	10.224
1290	31.446	16.639	10.434
1290	31.443	16.6	10.446
1290	31.579	16.703	10.426
1290	31.347	16.632	10.441
1290	31.534	16.627	10.416
1300	24.673	16.925	10.685
1300	24.598	16.914	10.676
1300	24.754	16.973	10.691
1300	24.765	16.949	10.712
1300	24.596	16.875	10.686
1310	32.866	17.409	10.951
1310	32.836	17.541	10.991
1310	33.094	17.468	10.977
1310	32.928	17.452	10.948
1310	32.959	17.46	10.979
1320	23.197	16.914	11.187
1320	23.263	16.939	11.209
1320	23.219	16.933	11.188
1320	23.229	16.88	11.198
1320	23.415	16.858	11.177
1330	34.521	18.246	11.453
1330	34.463	18.231	11.421
1330	34.42	18.225	11.45
1330	34.524	18.208	11.463
1330	34.509	18.245	11.485
1340	27.155	18.488	11.715
1340	27.041	18.532	11.727
1340	26.983	18.49	11.7
1340	27.134	18.529	11.702
1340	27.774	19.009	11.771
1350	36.635	19.122	11.99
1350	36.168	19.017	11.965
1350	36.158	19.008	11.974
1350	36.11	19.05	11.955
1350	36.14	19.024	11.983
1360	27.666	18.553	12.229
1360	27.495	18.527	12.249
1360	27.58	18.52	12.259
1360	27.646	18.634	12.252
1360	27.757	18.484	12.248
1370	37.785	19.988	12.501
1370	37.834	19.908	12.489
1370	37.713	19.889	12.497
1370	37.794	19.853	12.499
1370	37.663	19.889	12.519
1380	29.593	20.239	12.76
1380	29.519	20.248	12.798
1380	29.49	20.231	12.802
1380	29.47	20.222	12.775
1380	29.484	20.256	12.774
1390	39.427	20.827	13.049
1390	39.535	20.765	13.036
1390	39.388	20.791	13.067
1390	39.433	20.8	13.052
1390	39.383	20.739	13.055
1400	27.937	20.152	13.354
1400	27.825	20.203	13.345
1400	27.836	20.199	13.349
1400	27.8	20.174	13.353
1400	27.929	20.17	13.374
1410	42.048	21.687	13.622
1410	42.104	21.696	13.629
1410	42.026	21.722	13.651
1410	42.038	21.689	13.627
1410	42	21.745	13.628
1420	32.298	21.981	13.947
1420	32.319	22.06	13.945
1420	32.512	22.007	13.926
1420	32.229	22.016	13.934
1420	32.327	22.021	13.943
1430	43.158	22.628	14.205
1430	43.118	22.635	14.219
1430	43.03	22.638	14.215
1430	43.071	22.634	14.24
1430	43.151	22.585	14.224
1440	33.62	22.128	14.565
1440	33.632	22.124	14.557
1440	33.481	22.119	14.554
1440	33.803	22.117	14.543
1440	33.509	22.135	14.558
1450	45.057	23.589	14.853
1450	45.235	23.606	14.839
1450	45.21	23.586	14.842
1450	45.303	23.665	14.866
1450	45.21	23.612	14.834
1460	35.234	23.978	15.146
1460	35.307	23.972	15.156
1460	35.368	23.962	15.148
1460	35.177	23.898	15.135
1460	35.222	24.023	15.155
1470	46.958	24.592	15.451
1470	46.779	24.613	15.458
1470	46.876	24.619	15.456
1470	46.953	24.561	15.436
1470	46.865	24.546	15.438
1480	33.229	23.753	15.766
1480	33.133	23.811	15.774
1480	33.238	23.846	15.798
1480	32.958	23.939	15.779
1480	33.055	23.831	15.792
1490	50.933	25.577	16.077
1490	50.907	25.539	16.117
1490	51.017	25.562	16.082
1490	50.927	25.587	16.119
1490	50.961	25.568	16.087
1500	38.927	25.984	16.401
1500	38.626	26.032	16.459
1500	38.771	25.996	16.43
1500	39.424	25.991	16.411
1500	39.088	25.947	16.419
1510	50.864	26.63	16.764
1510	50.889	26.591	16.75
1510	50.788	26.733	16.756
1510	50.767	26.621	16.761
1510	50.668	26.657	16.756
1520	37.413	25.912	17.114
1520	37.634	25.827	17.101
1520	37.45	25.989	17.079
1520	37.676	25.846	17.094
1520	37.658	25.877	17.082
1530	54.012	27.786	17.451
1530	54.215	27.691	17.39
1530	54.057	27.714	17.422
1530	54.165	27.704	17.444
1530	54.157	27.77	17.462
1540	41.527	28.084	17.791
1540	41.364	28.082	17.719
1540	41.41	28.071	17.751
1540	41.403	28.096	17.764
1540	41.362	28.041	17.761
1550	55.747	28.746	18.1
1550	55.803	28.766	18.113
1550	55.762	28.948	18.107
1550	55.912	28.796	18.11
1550	56.097	28.729	18.121
1560	38.509	27.869	18.479
1560	38.801	27.94	18.463
1560	38.753	27.889	18.473
1560	38.742	27.986	18.486
1560	38.839	27.869	18.473
1570	58.247	30.066	18.792
1570	58.426	29.94	18.797
1570	57.54	29.945	18.814
1570	58.353	29.956	18.849
1570	57.891	29.915	18.837
1580	44.989	30.379	19.179
1580	45.167	30.427	19.189
1580	45.188	30.461	19.178
1580	45.193	30.427	19.177
1580	45.19	30.387	19.185
1590	59.625	31.093	19.527
1590	59.923	31.096	19.515
1590	59.623	31.127	19.549
1590	59.803	31.204	19.559
1590	59.767	31.077	19.54
1600	45.581	30.568	19.934
1600	45.677	30.611	19.931
1600	45.838	30.671	19.915
1600	45.451	30.577	19.901
1600	45.557	30.586	19.906
1610	62.07	32.372	20.332
1610	62.72	32.488	20.325
1610	62.149	32.336	20.298
1610	62.652	32.404	20.268
1610	62.684	32.327	20.255
1620	48.8	32.759	20.609
1620	48.927	32.778	20.649
1620	48.831	32.853	20.686
1620	48.928	32.742	20.669
1620	48.792	32.719	20.644
1630	64.42	33.628	21.048
1630	64.329	33.474	21.061
1630	64.684	33.515	21.078
1630	64.389	33.544	21.019
1630	64.635	33.532	21.043
1640	45.521	32.38	21.403
1640	45.541	32.434	21.388
1640	45.463	32.408	21.469
1640	45.584	32.429	21.436
1640	45.84	32.435	21.428
1650	68.363	35.183	22.07
1650	68.132	35.09	22.042
1650	68.605	35.094	22.019
1650	68.589	35.116	22.043
1650	67.637	35.105	22.031
1660	54.311	35.627	22.5
1660	53.871	35.604	22.451
1660	53.77	35.523	22.419
1660	53.199	35.698	22.452
1660	53.307	35.663	22.547
1670	70.334	36.359	22.85
1670	70.483	36.542	22.968
1670	70.909	36.348	22.834
1670	70.406	36.333	22.847
1670	70.987	36.44	22.895
1680	52.463	35.345	23.266
1680	52.331	35.309	23.276
1680	52.416	35.219	23.246
1680	52.681	35.354	23.287
1680	52.621	35.432	23.296
1690	75.306	37.615	23.665
1690	76.551	37.754	23.841
1690	75.828	37.99	23.826
1690	75.223	37.572	23.721
1690	75.532	37.761	23.732
1700	59.64	38.595	24.244
1700	60.287	39.026	24.25
1700	61.368	39.234	24.213
1700	62.722	40.908	24.964
1700	62.417	40.954	25.164
1710	85.32	42.776	25.735
1710	91.892	45.362	26.318
1710	93.928	45.785	26.552
1710	95.517	45.701	26.469
1710	96.516	46.117	26.68
1720	67.628	44.121	26.844
1720	67.526	44.349	26.676
1720	59.32	37.999	25.069
1720	56.607	37.763	25.072
1720	56.143	37.83	24.999
1730	78.929	40.545	25.47
1730	78.344	40.488	25.411
1730	78.456	40.43	25.447
1730	78.235	40.465	25.388
1730	78.547	40.479	25.422
1740	62.252	40.943	25.827
1740	62.222	41.047	25.831
1740	62.136	41.044	25.894
1740	62.569	41.04	25.86
1740	62.265	41.188	25.86
1750	81.117	42.081	26.291
1750	81.125	41.81	26.296
1750	81.073	41.896	26.29
1750	81.128	41.826	26.301
1750	81.16	41.863	26.327
1760	62.57	40.791	26.731
1760	62.527	40.772	26.729
1760	62.56	40.703	26.746
1760	62.283	40.761	26.743
1760	62.29	40.732	26.715
1770	85.267	43.527	27.205
1770	85.37	43.304	27.208
1770	85.423	43.361	27.25
1770	85.222	43.281	27.269
1770	85.304	43.297	27.205
1780	67.744	43.814	27.661
1780	67.9	43.928	27.706
1780	67.888	43.827	27.667
1780	67.445	43.822	27.657
1780	67.798	43.845	27.654
1790	87.66	44.822	28.167
1790	87.263	44.791	28.152
1790	87.466	44.792	28.18
1790	87.682	44.859	28.177
1790	87.52	44.801	28.294
1800	64.501	44.103	29.244
1800	63.299	43.99	29.172
1800	64.426	44.326	29.164
1800	63.563	43.845	29.132
1800	63.481	44.798	29.273
1810	93.207	47.019	29.651
1810	91.975	47.058	30.05
1810	94.834	47.485	30.076
1810	92.764	47.261	29.607
1810	92.778	47.797	29.56
1820	75.566	48.216	30.754
1820	74.87	47.457	30.03
1820	75.283	47.758	30.136
1820	75.575	48.087	30.223
1820	79.055	49.325	30.679
1830	102.481	50.456	31.079
1830	95.467	48.54	30.602
1830	95.096	48.504	30.727
1830	95.916	49.04	30.559
1830	95.971	48.787	30.735
1840	72.553	47.191	31.322
1840	72.706	47.182	31.318
1840	72.173	47.031	31.463
1840	77.146	48.125	31.677
1840	78.147	47.77	31.813
1850	102.598	50.602	31.912
1850	102.454	50.585	31.734
1850	103.404	51.07	32.079
1850	105.792	51.633	32.9
1850	109.077	53.18	32.83
1860	88.065	55.898	33.752
1860	92.157	58.322	34.252
1860	86.844	54.304	33.174
1860	87.497	54.881	33.22
1860	89.817	55.853	32.955
1870	115.986	57.849	33.541
1870	102.032	51.544	32.568
1870	101.897	51.502	32.478
1870	101.799	51.48	32.443
1870	101.613	51.533	32.513
1880	74.459	49.868	33.095
1880	74.749	49.743	33.031
1880	74.267	49.752	33.033
1880	74.467	49.67	33.037
1880	74.788	49.836	33.105
1890	106.939	53.244	33.614
1890	105.433	53.168	33.588
1890	105.007	53.206	33.592
1890	104.913	53.516	33.513
1890	105.411	53.233	33.57
1900	85.316	53.971	34.086
1900	85.289	53.892	34.138
1900	84.169	53.962	34.104
1900	84.861	53.826	34.096
1900	85.549	53.888	34.053
1910	108.849	55.005	34.671
1910	109.136	54.883	34.649
1910	109.506	55.218	34.881
1910	109.831	55.091	34.711
1910	109.832	55.444	34.927
1920	83.226	55.818	35.339
1920	93.676	57.068	36.131
1920	88.048	55.79	35.399
1920	86.36	55.64	35.397
1920	96.193	57.605	35.874
1930	117.457	58.511	36.835
1930	119.001	61.526	38.154
1930	121.67	60.788	37.018
1930	126.542	61.713	37.558
1930	120.162	58.418	37.984
1940	92.927	58.593	37.267
1940	96.564	58.358	36.801
1940	96.423	62.615	37.347
1940	94.119	58.849	37.157
1940	98.436	60.974	37.802
1950	132.076	64.731	39.099
1950	144.493	68.909	41
1950	148.454	69.026	38.699
1950	117.566	61.865	36.669
1950	115.891	57.869	36.484
1960	83.264	55.832	36.918
1960	84.937	55.742	36.926
1960	83.183	55.792	36.897
1960	83.353	55.852	36.908
