1032	8.308	7.537	5.003
1032	8.042	7.508	5.003
1032	8.108	7.502	5.001
1032	8.083	7.539	4.995
1033	8.366	7.558	5.025
1033	8.472	7.54	5.022
1033	8.426	7.538	5.011
1033	8.388	7.549	5.029
1033	8.527	7.54	5.026
1034	8.363	7.569	5.035
1034	8.327	7.59	5.02
1034	8.33	7.589	5.019
1034	8.39	7.555	5.031
1034	8.393	7.595	5.026
1035	8.497	7.585	5.056
1035	8.57	7.564	5.029
1035	8.472	7.556	5.035
1035	8.503	7.594	5.057
1035	8.658	7.605	5.056
1036	8.293	7.595	5.07
1036	8.287	7.61	5.066
1036	8.5	7.6	5.06
1036	8.338	7.587	5.059
1036	8.272	7.623	5.051
1037	9.17	7.649	5.071
1037	9.062	7.667	5.085
1037	8.99	7.672	5.067
1037	9.156	7.668	5.091
1037	8.964	7.669	5.087
1038	8.505	7.659	5.077
1038	8.549	7.628	5.105
1038	8.544	7.649	5.106
1038	8.47	7.644	5.093
1038	8.547	7.641	5.083
1039	8.503	7.662	5.102
1039	8.505	7.657	5.115
1039	8.777	7.658	5.109
1039	8.624	7.678	5.085
1039	8.647	7.666	5.109
1040	8.402	7.663	5.123
1040	8.359	7.674	5.083
1040	8.248	7.676	5.115
1040	8.35	7.635	5.121
1040	8.327	7.666	5.127
1041	8.6	7.711	5.152
1041	8.682	7.699	5.135
1041	8.834	7.722	5.143
1041	8.54	7.717	5.144
1041	8.725	7.711	5.141
1042	8.579	7.727	5.158
1042	8.543	7.761	5.153
1042	8.633	7.707	5.145
1042	8.507	7.692	5.167
1042	8.687	7.71	5.151
1043	8.638	7.753	5.175
1043	8.725	7.76	5.172
1043	8.834	7.745	5.167
1043	8.857	7.759	5.136
1043	8.681	7.756	5.152
1044	8.715	7.789	5.188
1044	8.575	7.764	5.178
1044	8.597	7.783	5.179
1044	8.652	7.765	5.177
1044	8.596	7.77	5.185
1045	8.776	7.8	5.2
1045	8.732	7.798	5.197
1045	8.805	7.772	5.198
1045	8.683	7.824	5.205
1045	8.932	7.812	5.195
1046	8.665	7.855	5.204
1046	8.83	7.811	5.21
1046	8.622	7.839	5.208
1046	8.846	7.806	5.223
1046	8.68	7.854	5.204
1047	8.706	7.851	5.238
1047	8.857	7.868	5.226
1047	8.936	7.854	5.206
1047	8.977	7.848	5.232
1047	8.89	7.85	5.211
1048	8.645	7.885	5.231
1048	8.52	7.86	5.225
1048	8.553	7.872	5.254
1048	8.596	7.879	5.235
1048	8.594	7.874	5.236
1049	8.854	7.905	5.255
1049	8.941	7.895	5.27
1049	8.872	7.897	5.269
1049	8.978	7.889	5.243
1049	8.9	7.902	5.255
1050	9.147	7.912	5.279
1050	8.797	7.877	5.277
1050	8.842	7.928	5.271
1050	9.04	7.928	5.282
1050	8.907	7.918	5.26
1051	9.033	7.94	5.29
1051	9.045	7.934	5.296
1051	8.956	7.948	5.288
1051	8.91	7.959	5.297
1051	9.082	7.958	5.3
1052	8.766	8.018	5.286
1052	8.994	7.993	5.302
1052	8.847	7.989	5.29
1052	8.817	8.001	5.283
1052	8.841	7.988	5.295
1053	9.099	7.972	5.333
1053	9.022	7.982	5.327
1053	9.026	8.01	5.318
1053	9.094	7.95	5.33
1053	8.922	7.989	5.302
1054	8.807	8.022	5.329
1054	8.777	8.026	5.331
1054	8.884	8.025	5.319
1054	9.065	8.018	5.341
1054	8.787	8.023	5.328
1055	8.952	8.046	5.333
1055	9.27	8.026	5.335
1055	9.17	8.1	5.358
1055	9.145	8.035	5.349
1055	9.206	8.052	5.359
1056	8.744	8.129	5.35
1056	8.787	8.109	5.359
1056	8.73	8.096	5.343
1056	8.78	8.077	5.362
1056	8.672	8.091	5.331
1057	9.372	8.089	5.388
1057	9.328	8.099	5.385
1057	9.459	8.087	5.388
1057	9.556	8.123	5.372
1057	9.229	8.076	5.387
1058	9.021	8.117	5.385
1058	9.009	8.095	5.395
1058	9.138	8.086	5.389
1058	9.159	8.109	5.385
1058	9.285	8.11	5.394
1059	9.32	8.143	5.375
1059	9.368	8.137	5.407
1059	9.149	8.139	5.415
1059	9.277	8.154	5.413
1059	9.299	8.155	5.404
1060	9.135	8.174	5.431
1060	9.055	8.194	5.411
1060	9.021	8.173	5.422
1060	9.08	8.174	5.434
1060	9.103	8.184	5.431
1061	9.443	8.212	5.439
1061	9.367	8.218	5.449
1061	9.38	8.233	5.453
1061	9.315	8.222	5.427
1061	9.381	8.205	5.447
1062	9.534	8.208	5.467
1062	9.474	8.245	5.454
1062	9.181	8.232	5.467
1062	9.359	8.234	5.456
1062	9.31	8.218	5.457
1063	9.334	8.284	5.476
1063	9.356	8.244	5.48
1063	9.4	8.259	5.481
1063	9.474	8.229	5.458
1063	9.373	8.251	5.483
1064	8.97	8.263	5.465
1064	9.091	8.266	5.475
1064	9.094	8.265	5.483
1064	9.17	8.268	5.491
1064	9.143	8.255	5.5
1065	9.499	8.275	5.509
1065	9.234	8.289	5.505
1065	9.384	8.293	5.49
1065	9.499	8.329	5.47
1065	9.332	8.278	5.498
1066	9.323	8.337	5.505
1066	9.269	8.312	5.513
1066	9.378	8.319	5.512
1066	9.43	8.289	5.509
1066	9.174	8.319	5.521
1067	9.324	8.338	5.542
1067	9.481	8.343	5.545
1067	9.539	8.317	5.52
1067	9.513	8.297	5.518
1067	9.308	8.331	5.533
1068	9.226	8.367	5.561
1068	9.266	8.366	5.541
1068	9.11	8.412	5.542
1068	9.432	8.363	5.554
1068	9.407	8.387	5.542
1069	9.446	8.388	5.553
1069	9.618	8.379	5.541
1069	9.56	8.393	5.548
1069	9.387	8.366	5.538
1069	9.502	8.406	5.569
1070	9.541	8.407	5.571
1070	9.448	8.388	5.586
1070	9.359	8.399	5.571
1070	9.348	8.409	5.554
1070	9.48	8.405	5.592
1071	9.423	8.444	5.594
1071	9.494	8.416	5.597
1071	9.475	8.458	5.589
1071	9.597	8.401	5.605
1071	9.517	8.456	5.605
1072	9.358	8.441	5.598
1072	9.283	8.431	5.581
1072	9.231	8.416	5.62
1072	9.343	8.418	5.616
1072	9.282	8.395	5.611
1073	9.56	8.489	5.623
1073	9.647	8.492	5.632
1073	9.86	8.467	5.622
1073	9.784	8.462	5.64
1073	9.653	8.504	5.632
1074	9.718	8.506	5.646
1074	9.613	8.511	5.623
1074	9.587	8.471	5.621
1074	9.772	8.518	5.655
1074	9.664	8.452	5.631
1075	9.704	8.56	5.648
1075	9.838	8.506	5.661
1075	9.812	8.542	5.65
1075	9.901	8.541	5.64
1075	9.681	8.536	5.647
1076	9.763	8.564	5.67
1076	9.558	8.588	5.671
1076	9.474	8.548	5.666
1076	9.71	8.584	5.644
1076	9.818	8.539	5.67
1077	9.825	8.594	5.69
1077	9.877	8.59	5.7
1077	9.917	8.576	5.679
1077	9.777	8.584	5.699
1077	9.844	8.607	5.696
1078	9.913	8.603	5.703
1078	9.972	8.62	5.707
1078	10.053	8.604	5.711
1078	9.605	8.611	5.704
1078	9.985	8.62	5.712
1079	9.993	8.626	5.715
1079	9.825	8.629	5.705
1079	9.871	8.641	5.72
1079	9.912	8.637	5.728
1079	9.993	8.643	5.729
1080	9.708	8.652	5.717
1080	9.493	8.634	5.744
1080	9.499	8.648	5.724
1080	9.545	8.661	5.735
1080	9.662	8.657	5.709
1081	9.902	8.659	5.748
1081	9.918	8.697	5.766
1081	9.888	8.677	5.754
1081	10.11	8.7	5.763
1081	9.941	8.678	5.758
1082	10.232	8.723	5.759
1082	10.197	8.717	5.75
1082	10.243	8.692	5.775
1082	10.15	8.689	5.757
1082	9.997	8.669	5.755
1083	10.017	8.732	5.789
1083	9.897	8.711	5.775
1083	9.914	8.709	5.776
1083	9.993	8.697	5.794
1083	10.041	8.724	5.79
1084	9.883	8.749	5.796
1084	10.026	8.778	5.803
1084	9.886	8.769	5.81
1084	9.995	8.74	5.789
1084	9.763	8.768	5.788
1085	10.11	8.771	5.825
1085	10.057	8.83	5.824
1085	10.06	8.784	5.823
1085	10.14	8.77	5.811
1085	10	8.804	5.826
1086	10.011	8.809	5.84
1086	10.143	8.813	5.834
1086	10.035	8.794	5.817
1086	9.927	8.798	5.844
1086	10.231	8.795	5.826
1087	10.137	8.818	5.862
1087	10.132	8.822	5.845
1087	10.022	8.817	5.837
1087	10.097	8.835	5.853
1087	10.202	8.831	5.853
1088	10.565	8.91	5.875
1088	10.55	8.975	5.869
1088	10.572	8.951	5.851
1088	10.67	8.949	5.845
1088	10.691	8.927	5.852
1089	10.326	8.867	5.86
1089	10.21	8.889	5.885
1089	10.396	8.896	5.872
1089	10.159	8.869	5.88
1089	10.368	8.901	5.885
1090	10.17	8.899	5.882
1090	10.212	8.893	5.88
1090	10.091	8.886	5.912
1090	10.027	8.89	5.897
1090	10.219	8.9	5.905
1091	10.152	8.94	5.928
1091	10.428	8.939	5.927
1091	10.305	8.959	5.909
1091	10.343	8.929	5.918
1091	10.229	8.947	5.915
1092	9.993	8.974	5.921
1092	10.027	8.933	5.923
1092	10.11	8.964	5.927
1092	10.09	8.945	5.936
1092	10.156	8.954	5.931
1093	10.393	8.99	5.946
1093	10.339	8.996	5.94
1093	10.317	8.992	5.94
1093	10.32	8.963	5.928
1093	10.497	8.999	5.951
1094	10.561	8.969	5.949
1094	10.399	9.004	5.963
1094	10.589	8.992	5.979
1094	10.34	8.99	5.977
1094	10.566	9.024	5.94
1095	10.547	9.013	5.966
1095	10.324	9.011	5.987
1095	10.445	9.009	5.98
1095	10.349	9.031	5.994
1095	10.46	9.05	5.985
1096	10.2	9.045	6.003
1096	10.119	9.051	6.013
1096	10.079	9.025	6.002
1096	10.072	9.069	5.999
1096	10.087	9.048	6.011
1097	10.476	9.042	5.992
1097	10.322	9.051	5.996
1097	10.542	9.033	6.023
1097	10.471	9.063	6.005
1097	10.594	9.084	6.02
1098	10.459	9.096	6.042
1098	10.58	9.08	6.026
1098	10.359	9.092	6.04
1098	10.584	9.086	6.033
1098	10.471	9.092	6.029
1099	10.715	9.14	6.057
1099	10.602	9.129	6.052
1099	10.634	9.106	6.024
1099	10.514	9.131	6.033
1099	10.64	9.122	6.034
1100	10.309	9.178	6.053
1100	10.531	9.151	6.076
1100	10.429	9.134	6.06
1100	10.366	9.152	6.054
1100	10.348	9.186	6.054
1110	10.985	9.416	6.21
1110	10.779	9.424	6.214
1110	10.823	9.436	6.24
1110	10.879	9.413	6.225
1110	10.73	9.463	6.234
1120	10.661	9.675	6.395
1120	10.782	9.676	6.356
1120	10.807	9.68	6.398
1120	10.676	9.697	6.391
1120	10.733	9.708	6.395
1130	11.9	9.959	6.584
1130	12.107	9.958	6.58
1130	12.099	9.974	6.577
1130	11.98	9.974	6.583
1130	12.107	9.953	6.581
1140	12.064	10.249	6.749
1140	11.877	10.235	6.729
1140	11.952	10.24	6.746
1140	11.998	10.251	6.748
1140	12.076	10.236	6.76
1150	12.519	10.492	6.928
1150	12.487	10.498	6.949
1150	12.49	10.522	6.94
1150	12.485	10.504	6.936
1150	12.444	10.522	6.927
1160	12.34	10.793	7.116
1160	12.502	10.777	7.102
1160	12.24	10.809	7.084
1160	12.346	10.769	7.098
1160	12.329	10.797	7.124
1170	13.808	11.144	7.285
1170	13.751	11.083	7.315
1170	13.864	11.119	7.294
1170	13.919	11.089	7.304
1170	14.03	11.083	7.318
1180	13.805	11.367	7.479
1180	13.937	11.379	7.472
1180	13.839	11.348	7.484
1180	13.999	11.403	7.475
1180	13.837	11.39	7.499
1190	14.644	11.689	7.701
1190	14.607	11.704	7.7
1190	14.384	11.719	7.704
1190	14.551	11.689	7.709
1190	14.539	11.721	7.712
1200	13.802	11.916	7.862
1200	13.905	11.97	7.889
1200	13.706	11.965	7.871
1200	13.904	11.953	7.885
1200	13.744	11.904	7.88
1210	15.403	12.324	8.089
1210	15.592	12.381	8.102
1210	15.461	12.3	8.103
1210	15.454	12.319	8.102
1210	15.471	12.293	8.094
1220	15.997	12.65	8.311
1220	15.854	12.697	8.291
1220	16.001	12.666	8.317
1220	15.733	12.662	8.311
1220	15.715	12.666	8.291
1230	16.35	12.983	8.525
1230	16.02	13.019	8.509
1230	16.453	12.987	8.515
1230	16.499	12.994	8.505
1230	16.391	12.977	8.524
1240	15.916	13.323	8.723
1240	15.824	13.315	8.731
1240	15.738	13.288	8.717
1240	15.808	13.304	8.703
1240	15.928	13.276	8.719
1250	17.461	13.617	8.911
1250	17.485	13.621	8.949
1250	17.778	13.619	8.945
1250	17.487	13.637	8.941
1250	17.483	13.62	8.94
1260	18.824	14.031	9.155
1260	18.896	13.924	9.13
1260	18.475	14.028	9.136
1260	18.661	14.055	9.163
1260	18.94	14.048	9.119
1270	18.524	14.418	9.37
1270	18.434	14.37	9.374
1270	18.368	14.342	9.363
1270	18.485	14.344	9.37
1270	18.659	14.333	9.369
1280	18.429	15.284	9.58
1280	18.379	15.294	9.597
1280	18.344	15.281	9.571
1280	18.384	15.266	9.561
1280	18.444	15.3	9.575
1290	19.959	15.059	9.799
1290	19.951	15.038	9.835
1290	19.911	15.069	9.826
1290	20.049	15.066	9.86
1290	19.906	15.113	9.855
1300	20.353	15.468	10.066
1300	20.319	15.439	10.043
1300	20.594	15.463	10.055
1300	20.412	15.493	10.068
1300	20.731	15.485	10.069
1310	21.314	15.806	10.321
1310	21.181	15.799	10.301
1310	21.501	15.914	10.338
1310	21.537	15.869	10.321
1310	21.532	15.921	10.339
1320	20.045	16.342	10.566
1320	19.761	16.177	10.545
1320	19.896	16.252	10.545
1320	19.802	16.237	10.544
1320	19.883	16.174	10.553
1330	22.909	16.618	10.767
1330	22.623	16.635	10.788
1330	22.612	16.606	10.779
1330	22.578	16.582	10.791
1330	22.493	16.524	10.788
1340	22.913	17	11.055
1340	23.074	17.035	11.048
1340	22.691	17.037	11.019
1340	22.899	17.122	11.037
1340	22.995	17.058	11.041
1350	24.459	17.853	11.306
1350	24	17.429	11.282
1350	23.89	17.443	11.288
1350	23.909	17.413	11.279
1350	24.029	17.407	11.274
1360	21.082	17.494	11.531
1360	21.117	17.558	11.519
1360	21.068	17.535	11.522
1360	21.068	17.552	11.549
1360	21.041	17.578	11.513
1370	25.251	18.24	11.788
1370	25.172	18.357	11.771
1370	25.138	18.268	11.79
1370	25.452	18.343	11.787
1370	25.303	18.26	11.79
1380	25.684	18.713	12.064
1380	25.733	18.727	12.052
1380	25.915	18.705	12.068
1380	25.722	18.671	12.06
1380	25.668	18.661	12.029
1390	26.354	19.115	12.316
1390	26.382	19.099	12.314
1390	26.357	19.081	12.334
1390	26.492	19.156	12.341
1390	26.534	19.124	12.319
1400	24.212	19.51	12.602
1400	24.147	19.481	12.617
1400	24.161	19.509	12.581
1400	24.087	19.47	12.584
1400	24.15	19.498	12.598
1410	29.247	19.998	12.85
1410	29.274	19.977	12.886
1410	28.819	19.98	12.883
1410	29.275	19.929	12.88
1410	28.302	20.004	12.868
1420	29.274	20.465	13.146
1420	28.606	20.472	13.131
1420	28.991	20.438	13.149
1420	28.992	20.471	13.147
1420	29.104	20.524	13.15
1430	29.885	20.941	13.451
1430	29.644	20.885	13.434
1430	29.77	20.882	13.445
1430	29.675	20.937	13.442
1430	29.779	20.887	13.435
1440	25.054	20.982	13.672
1440	24.863	21.089	13.679
1440	24.802	20.989	13.715
1440	24.719	20.975	13.726
1440	24.765	20.996	13.702
1450	31.105	21.811	13.99
1450	31.276	21.801	14.004
1450	30.974	21.873	14.015
1450	31.189	21.854	14.03
1450	31.048	21.794	14.013
1460	31.807	22.338	14.283
1460	32.067	22.325	14.324
1460	31.871	22.351	14.284
1460	31.823	22.312	14.301
1460	31.922	22.383	14.272
1470	32.773	22.797	14.602
1470	32.706	22.818	14.624
1470	32.98	22.744	14.625
1470	32.973	22.771	14.607
1470	32.744	22.891	14.597
1480	28.743	23.328	14.849
1480	29.008	23.159	14.919
1480	28.955	23.186	14.916
1480	28.972	23.195	14.929
1480	28.847	23.198	14.911
1490	36.461	23.794	15.215
1490	35.672	23.778	15.213
1490	35.806	23.774	15.199
1490	36.137	23.715	15.194
1490	35.967	23.758	15.195
1500	36.939	24.297	15.534
1500	37.033	24.311	15.516
1500	36.819	24.284	15.516
1500	36.845	24.287	15.51
1500	37.04	24.249	15.494
1510	36.15	24.872	15.838
1510	36.084	24.766	15.831
1510	36.029	24.784	15.838
1510	36.423	24.788	15.841
1510	36.063	24.699	15.835
1520	29.707	24.603	16.124
1520	29.822	24.575	16.13
1520	29.693	24.561	16.106
1520	29.691	24.566	16.106
1520	29.841	24.602	16.104
1530	37.835	25.717	16.465
1530	37.693	25.724	16.495
1530	37.652	25.745	16.484
1530	37.736	25.71	16.435
1530	37.659	25.774	16.47
1540	38.029	26.267	16.771
1540	38.146	26.306	16.802
1540	38.104	26.306	16.995
1540	38.057	26.278	16.792
1540	38.273	26.358	16.779
1550	39.411	26.782	17.139
1550	39.457	26.819	17.109
1550	39.352	26.798	17.113
1550	39.494	26.803	17.107
1550	39.42	26.844	17.137
1560	34.206	27.277	17.467
1560	35.178	27.275	17.479
1560	34.243	27.218	17.464
1560	34.884	27.196	17.493
1560	33.985	27.356	17.49
1570	40.79	27.756	17.825
1570	41.095	27.829	17.83
1570	41.073	27.803	17.821
1570	41.052	27.797	17.811
1570	41.079	27.827	17.812
1580	41.704	28.459	18.163
1580	41.718	28.412	18.106
1580	41.59	28.407	18.15
1580	41.632	28.394	18.149
1580	41.759	28.377	18.12
1590	42.836	28.968	18.492
1590	42.605	28.998	18.5
1590	43.077	28.943	18.513
1590	42.929	29.082	18.482
1590	42.926	28.997	18.509
1600	38.608	29.08	18.797
1600	38.409	29.08	18.802
1600	38.414	29.053	18.791
1600	38.634	29.124	18.813
1600	38.369	29.053	18.788
1610	44.443	30.064	19.228
1610	44.541	30.115	19.164
1610	44.618	30.033	19.156
1610	44.789	30.018	19.199
1610	44.609	30.186	19.208
1620	45.193	30.658	19.534
1620	45.261	30.633	19.553
1620	45.209	30.667	19.579
1620	45.166	30.608	19.556
1620	45.076	30.638	19.589
1630	46.598	31.21	19.96
1630	46.529	31.169	19.92
1630	46.449	31.197	19.935
1630	46.287	31.149	19.901
1630	46.474	31.223	19.918
1640	40.174	31.723	20.342
1640	39.818	31.672	20.305
1640	39.786	31.619	20.303
1640	40.526	31.738	20.341
1640	39.874	31.695	20.317
1650	52.531	32.73	20.917
1650	49.368	32.814	20.895
1650	49.425	32.652	20.941
1650	49.582	32.726	20.926
1650	49.454	32.683	20.878
1660	49.952	33.38	21.192
1660	50.077	33.273	21.71
1660	49.711	33.299	21.277
1660	49.623	33.322	21.246
1660	49.621	33.254	21.221
1670	51.227	33.981	21.687
1670	51.495	33.976	21.773
1670	51.082	33.844	21.665
1670	51.26	33.925	21.62
1670	51.446	33.791	21.684
1680	40.544	33.517	22.003
1680	40.547	33.458	22.065
1680	40.825	33.494	22.007
1680	40.731	33.566	21.97
1680	40.662	33.688	22.336
1690	53.589	35.067	22.421
1690	53.598	35.141	22.692
1690	53.831	35.215	22.593
1690	54.333	35.291	22.405
1690	53.471	35.168	22.469
1700	55.076	35.995	22.909
1700	54.679	36.084	22.939
1700	55.244	36.352	23.078
1700	55.224	36.646	23.141
1700	58.272	37.293	23.42
1710	60.77	39.239	24.547
1710	64.197	40.161	24.666
1710	65.412	41.277	24.495
1710	67.32	41.82	25.006
1710	67.699	42.23	25.325
1720	57.277	42.466	25.412
1720	57.249	42.322	25.496
1720	57.167	42.61	25.127
1720	48.48	37.158	23.758
1720	48.702	36.925	23.733
1730	57.168	37.738	24.198
1730	57.275	37.729	24.118
1730	57.175	37.782	24.218
1730	57.101	37.655	24.04
1730	57.199	37.641	24.07
1740	57.889	38.354	24.474
1740	57.939	38.375	24.487
1740	57.951	38.368	24.486
1740	57.887	38.397	24.522
1740	57.843	38.368	24.491
1750	59.254	39.003	24.89
1750	59.174	38.996	24.924
1750	59.391	38.983	24.932
1750	59.353	39.031	24.924
1750	59.189	38.991	24.874
1760	49.508	38.8	25.351
1760	49.724	38.936	25.278
1760	49.527	38.755	25.367
1760	49.56	38.722	25.343
1760	49.698	38.914	25.279
1770	61.364	40.281	25.8
1770	61.344	40.31	25.789
1770	61.291	40.337	25.807
1770	61.459	40.274	25.738
1770	61.337	40.309	25.805
1780	62.285	41.158	26.167
1780	62.298	41.158	26.157
1780	62.217	41.104	26.229
1780	62.299	41.188	26.245
1780	62.301	41.173	26.184
1790	63.494	41.759	26.629
1790	63.465	41.804	26.673
1790	63.625	41.909	26.681
1790	63.606	41.797	26.676
1790	63.608	41.93	26.671
1800	54.244	42.433	27.244
1800	55.223	42.999	27.615
1800	55.713	43.166	27.744
1800	56.65	43.237	27.597
1800	54.872	42.969	27.577
1810	69.895	44.251	28.478
1810	68.63	43.822	28.093
1810	68.831	43.686	27.924
1810	69.675	44.266	28.043
1810	69.093	44.2	28.198
1820	69.659	45.311	29.247
1820	71.138	45.414	28.896
1820	69.387	44.522	28.551
1820	71.096	45.04	28.657
1820	70.973	45.118	28.931
1830	72.584	47.461	29.657
1830	69.793	45.261	28.929
1830	69.209	45.119	28.869
1830	74.243	45.253	28.934
1830	69.807	45.183	28.904
1840	55.394	44.901	29.32
1840	54.729	44.715	29.452
1840	55.428	44.937	29.364
1840	57.497	47.161	30.745
1840	55.879	47.596	30.964
1850	81.35	47.298	30.138
1850	76.76	47.148	29.971
1850	76.413	47.414	30.527
1850	79.963	49.234	30.397
1850	83.698	51.47	31.889
1860	78.335	51.075	31.941
1860	81.792	52.686	31.896
1860	82.41	52.827	31.353
1860	78.593	50.553	31.464
1860	80.195	51.324	31.549
1870	81.484	51.585	31.44
1870	74.242	48.075	30.735
1870	73.794	48.1	30.747
1870	73.777	48.038	30.77
1870	73.589	48.062	30.714
1880	67.074	48.698	31.26
1880	67.635	48.723	31.26
1880	67.78	48.633	31.216
1880	67.697	48.677	31.24
1880	67.537	48.637	31.248
1890	78.195	49.56	31.758
1890	79.86	49.557	31.755
1890	80.193	49.614	31.735
1890	78.463	49.669	31.751
1890	77.718	49.682	31.743
1900	76.632	50.539	32.201
1900	76.746	50.552	32.14
1900	76.838	50.511	32.25
1900	76.757	50.563	32.276
1900	76.654	50.46	32.236
1910	79.665	51.238	32.732
1910	79.816	51.178	32.792
1910	80.816	51.448	32.854
1910	80.114	51.259	32.752
1910	80.091	51.422	32.796
1920	69.533	52.043	33.534
1920	69.454	54.392	34.882
1920	71.705	54.445	34.185
1920	69.498	52.054	33.387
1920	69.461	54.921	34.374
1930	84.428	54.107	35.091
1930	86.96	57.621	34.853
1930	93.169	58.799	35.225
1930	88.141	56.561	35.094
1930	83.206	53.696	34.373
1940	85.897	54.838	34.89
1940	84.143	54.774	35.662
1940	82.936	55.104	34.827
1940	83.46	56.476	34.898
1940	90.949	56.372	35.596
1950	91.33	58.802	36.523
1950	99.661	61.181	37.071
1950	100.18	62.747	37.024
1950	84.61	54.769	34.988
1950	82.904	53.862	34.471
1960	71.295	54.658	34.942
1960	71.201	54.477	34.951
1960	70.698	54.596	34.948
